Kategori,Nama_File,Area,Perimeter,Circularity,Aspect_Ratio,Solidity,Extent
apel,istockphoto-104118859-612x612.jpg,304889.0,2220.0,0.7774020311341112,0.82,1.0,0.9963692810457516
apel,istockphoto-104118859-612x612.jpg,304889.0,2220.0,0.7774020311341112,0.82,1.0,0.9963692810457516
apel,istockphoto-1071724874-612x612.jpg,348881.0,2364.0,0.7844987177781361,1.07,1.0,0.9966206179441474
apel,istockphoto-1071724874-612x612.jpg,348881.0,2364.0,0.7844987177781361,1.07,1.0,0.9966206179441474
apel,istockphoto-1129330002-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-1129330002-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-1129330005-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-1129330005-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-1129330007-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-1129330007-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-1194909938-612x612.jpg,315276.0,2254.0,0.7798174559065856,1.18,1.0,0.9964349376114082
apel,istockphoto-1194909938-612x612.jpg,315276.0,2254.0,0.7798174559065856,1.18,1.0,0.9964349376114082
apel,istockphoto-1211615527-612x612.jpg,345215.0,2352.0,0.7841964776749564,1.08,1.0,0.9966021155222984
apel,istockphoto-1211615527-612x612.jpg,345215.0,2352.0,0.7841964776749564,1.08,1.0,0.9966021155222984
apel,istockphoto-1251667475-612x612.jpg,364156.0,2414.0,0.7852768642190403,0.98,1.0,0.996693708192378
apel,istockphoto-1251667475-612x612.jpg,364156.0,2414.0,0.7852768642190403,0.98,1.0,0.996693708192378
apel,istockphoto-1278670245-612x612.jpg,342160.0,2342.0,0.7839084029374003,1.09,1.0,0.99658639451027
apel,istockphoto-1278670245-612x612.jpg,342160.0,2342.0,0.7839084029374003,1.09,1.0,0.99658639451027
apel,istockphoto-1291262170-612x612.jpg,362934.0,2410.0,0.7852418437271795,1.03,1.0,0.9966880869995057
apel,istockphoto-1291262170-612x612.jpg,362934.0,2410.0,0.7852418437271795,1.03,1.0,0.9966880869995057
apel,istockphoto-1296217548-612x612.jpg,348881.0,2364.0,0.7844987177781361,1.07,1.0,0.9966206179441474
apel,istockphoto-1296217548-612x612.jpg,348881.0,2364.0,0.7844987177781361,1.07,1.0,0.9966206179441474
apel,istockphoto-1312496608-612x612.jpg,352547.0,2376.0,0.7847548614973534,1.06,1.0,0.9966387362326707
apel,istockphoto-1312496608-612x612.jpg,352547.0,2376.0,0.7847548614973534,1.06,1.0,0.9966387362326707
apel,istockphoto-1317485931-612x612.jpg,354380.0,2382.0,0.784866067701401,1.05,1.0,0.9966476550459541
apel,istockphoto-1317485931-612x612.jpg,354380.0,2382.0,0.784866067701401,1.05,1.0,0.9966476550459541
apel,istockphoto-139536288-612x612.jpg,279838.0,2138.0,0.769309597540746,0.75,1.0,0.9961909237187976
apel,istockphoto-139536288-612x612.jpg,279838.0,2138.0,0.769309597540746,0.75,1.0,0.9961909237187976
apel,istockphoto-145152710-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
apel,istockphoto-145152710-612x612.jpg,248677.0,2036.0,0.753858673847898,0.67,1.0,0.9959190375496604
apel,istockphoto-146074221-612x612.jpg,361712.0,2406.0,0.785202249236476,1.03,1.0,0.9966824278896494
apel,istockphoto-146074221-612x612.jpg,361712.0,2406.0,0.785202249236476,1.03,1.0,0.9966824278896494
apel,istockphoto-146899851-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
apel,istockphoto-146899851-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
apel,istockphoto-147072004-612x612.jpg,243178.0,2018.0,0.750398267244609,1.53,1.0,0.9958638426130686
apel,istockphoto-147072004-612x612.jpg,243178.0,2018.0,0.750398267244609,1.53,1.0,0.9958638426130686
apel,istockphoto-147666530-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
apel,istockphoto-147666530-612x612.jpg,248677.0,2036.0,0.753858673847898,1.5,1.0,0.9959190375496604
apel,istockphoto-1489396457-612x612.jpg,350714.0,2370.0,0.7846324669558586,0.94,1.0,0.9966297243535095
apel,istockphoto-1489396457-612x612.jpg,350714.0,2370.0,0.7846324669558586,0.94,1.0,0.9966297243535095
apel,istockphoto-1605993675-612x612.jpg,316498.0,2258.0,0.780068891300266,0.85,1.0,0.9964423791353407
apel,istockphoto-1605993675-612x612.jpg,316498.0,2258.0,0.780068891300266,0.85,1.0,0.9964423791353407
apel,istockphoto-166138544-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-166138544-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
apel,istockphoto-172381794-612x612.jpg,373321.0,2444.0,0.7853981633974482,1.0,1.0,0.9967346960570721
